,ANALYSER_NAME,ANALYSER_VERSION,ANALYSIS_DATE,FIELD_SID_ANIMAL_NAME,FIELD_SID_OWNER_LASTNAME,FIELD_SID_PATIENT_ID,FIELD_SID_PATIENT_LAST_NAME,FIELD_SID_SAMPLE_ID,FIELD_SID_SPECIES_ID,FLAGS_HISTOGRAM_SampleHistogram,MPV_HighLimit,MPV_LowLimit,MPV_Value,PLT_HighLimit,PLT_LowLimit,PLT_Value,PLT_THRESHOLDS_SampleThresholds,HCT_HighLimit,HCT_LowLimit,HCT_Value,HGB_HighLimit,HGB_LowLimit,HGB_Value,HGB_HISTOGRAM_SampleHistogram,MCH_HighLimit,MCH_LowLimit,MCH_Value,MCHC_HighLimit,MCHC_LowLimit,MCHC_Value,MCV_HighLimit,MCV_LowLimit,MCV_Value,RBC_HighLimit,RBC_LowLimit,RBC_Value,RDW_HighLimit,RDW_LowLimit,RDW_Value,TEMPERATURE,UNITS,EOS#_HighLimit,EOS#_LowLimit,EOS#_Value,EOS%_EOS,EOS%_HighLimit,EOS%_LowLimit,EOS%_Value,GRA#_HighLimit,GRA#_LowLimit,GRA#_Value,GRA%_HighLimit,GRA%_LowLimit,GRA%_Value,GRA%_HISTOGRAM_SampleHistogram,LYM#_HighLimit,LYM#_LowLimit,LYM#_Value,LYM%_HighLimit,LYM%_LowLimit,LYM%_Value,MON#_HighLimit,MON#_LowLimit,MON#_Value,MON%_HighLimit,MON%_LowLimit,MON%_Value,MON%_THRESHOLDS_SampleThresholds,WBC_HighLimit,WBC_LowLimit,WBC_Value,genetic_background,Genotype,Treatment,sex,date_of_birth,date_of_treatment,date_sacrificed,age_at_treatment,age_w,weeks_after_treat
85,MICROS60,V2.8 ,12-01-22 17:59,BLOOD,GUEZGUEZ,1204,,AUTOSID086,mouse,0;0;1;6;15;26;38;49;62;73;85;95;103;105;105;103;98;92;85;80;73;66;61;57;51;45;42;38;34;30;26;24;21;18;16;15;13;12;11;10;9;9;8;8;7;7;6;6;5;5;4;3;3;3;3;3;3;3;3;3;3;3;4;4;4;5;5;5;5;5;5;5;5;6;6;7;7;8;10;11;12;13;14;16;17;20;21;23;26;28;31;36;39;44;48;52;58;63;68;73;77;81;87;95;102;108;115;122;130;139;147;158;166;175;183;190;200;207;212;216;219;220;223;221;221;223;219;0;,7.3,4.6,5.8,600,140,1324,72,52,36,57.7,18,11.1,18.0,0;0;0;0;0;0;0;0;0;0;3;9;18;39;69;122;172;213;223;220;190;172;151;138;121;110;90;76;57;49;35;27;23;21;16;14;14;15;13;12;9;10;9;7;5;5;4;3;3;2;2;1;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;,24.5,12,14.5,42,21.6,31.2,69,44,46,12,5,12.45,25,21,16.3,20.16,Standard,0,0,0.27,1,0,0,1.9,6.8,1.2,2.7,99,0,18.6,0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;6;12;21;37;67;106;149;182;213;223;223;205;189;164;140;118;108;98;85;75;65;61;53;48;45;45;44;40;38;36;35;33;32;30;29;30;31;31;30;30;29;26;25;25;23;21;20;19;17;15;13;11;10;9;8;7;7;6;5;3;3;2;2;3;3;2;2;2;2;1;1;1;1;2;1;1;0;0;0;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;,3.2,1.2,11.1,99,0,77.8,0.8,0.3,0.5,99,0,3.6,000;000;096;049;053,15,3,14.3,C57BL6,Cre+,TMX,m,2021-09-21T00:00:00.000000000,2021-12-14T00:00:00.000000000,2022-03-07T00:00:00.000000000,12.0,23.857142857142858,11.857142857142858
87,MICROS60,V2.8 ,19-01-22 18:39,BLOOD,GUEZGUEZ,1224,,AUTOSID088,mouse,0;0;1;5;13;21;29;38;45;53;60;66;70;72;70;67;63;58;54;50;47;43;39;36;31;28;25;23;21;18;16;15;13;11;11;10;8;8;6;6;5;4;4;3;3;3;2;2;2;1;1;2;2;1;2;2;2;2;2;3;3;3;3;3;2;3;3;3;3;3;3;3;3;4;5;4;5;6;6;7;8;9;10;10;12;13;14;15;18;20;23;25;27;30;32;36;38;42;46;50;54;60;65;73;80;89;96;105;113;120;130;140;148;155;166;173;182;190;198;205;211;213;217;221;221;223;223;0;,7.3,4.6,5.6,600,140,763,72,52,36,51.3,18,11.1,15.8,0;0;0;0;0;0;0;0;0;0;2;6;12;25;50;102;148;204;223;217;198;175;145;137;122;113;98;84;65;53;40;35;27;19;16;16;15;13;12;11;9;9;7;8;5;5;4;3;3;2;2;2;2;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;,24.5,12,14.5,42,21.6,30.9,69,44,47,12,5,10.92,25,21,16.1,20.13,Standard,0,0,0.02,1,0,0,0.6,6.8,1.2,0.8,99,0,14.0,0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;6;15;29;55;94;137;175;203;223;219;212;193;175;153;127;111;102;88;76;62;54;47;40;38;33;29;22;19;17;20;24;26;24;22;22;20;22;19;19;17;19;19;17;17;19;17;13;12;10;12;10;8;8;6;5;3;1;1;1;1;1;1;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;,3.2,1.2,3.8,99,0,83.9,0.8,0.3,0.0,99,0,2.1,000;000;096;049;053,15,3,4.6,C57BL6,Cre+,TMX,m,2021-10-06T00:00:00.000000000,2021-12-14T00:00:00.000000000,2022-03-07T00:00:00.000000000,9.857142857142858,21.714285714285715,11.857142857142858
88,MICROS60,V2.8 ,19-01-22 18:42,BLOOD,GUEZGUEZ,1229,,AUTOSID089,mouse,0;0;1;8;20;31;43;55;66;76;87;95;99;98;93;89;81;72;65;59;52;46;43;39;36;30;27;25;21;19;17;15;14;10;9;9;7;6;5;5;4;3;2;2;2;1;1;2;1;1;1;1;1;1;1;1;1;1;1;1;1;2;2;2;2;3;3;3;3;3;4;3;3;3;3;3;3;4;5;5;5;5;6;6;6;7;9;10;10;14;16;18;21;23;27;29;32;36;40;44;48;51;56;62;68;73;79;88;95;103;113;124;134;146;157;171;184;195;204;210;214;219;222;223;223;221;217;0;,7.3,4.6,5.2,600,140,691,72,52,36,51.3,18,11.1,17.0,0;0;0;0;0;0;0;0;0;0;1;3;5;16;30;66;116;169;207;223;205;187;163;137;129;115;96;95;77;63;52;43;32;23;21;17;16;15;11;12;11;11;9;7;6;6;5;4;3;2;2;1;2;2;1;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;,24.5,12,16.1,42,21.6,33.1,69,44,49,12,5,10.55,25,21,15.8,20.14,Standard,0,0,0.02,1,0,0,0.4,6.8,1.2,0.8,99,0,10.1,0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;5;16;41;79;120;162;194;220;223;212;189;163;146;127;115;102;90;77;74;67;62;50;47;44;41;32;25;20;20;20;21;20;18;17;17;16;15;14;15;15;14;12;10;9;9;8;7;7;4;3;2;3;2;2;1;1;1;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;,3.2,1.2,6.1,99,0,87.3,0.8,0.3,0.1,99,0,2.6,000;000;096;049;053,15,3,7.0,C57BL6,Cre-,TMX,f,2021-10-18T00:00:00.000000000,2021-12-14T00:00:00.000000000,2022-03-07T00:00:00.000000000,8.142857142857142,20.0,11.857142857142858
89,MICROS60,V2.8 ,19-01-22 18:43,BLOOD,GUEZGUEZ,1230,,AUTOSID090,mouse,0;0;1;10;26;42;59;74;87;100;111;121;130;131;122;112;102;91;83;74;67;59;52;44;38;34;30;25;22;20;17;16;12;11;10;9;9;8;7;6;5;5;4;4;3;3;2;2;1;1;1;1;1;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;3;3;2;3;3;3;3;3;4;5;6;7;8;9;9;10;12;14;14;16;17;19;22;26;28;31;34;36;40;44;49;54;58;61;66;74;80;88;97;104;114;120;127;138;148;155;165;178;186;194;200;208;213;217;221;223;223;0;,7.3,4.6,5.2,600,140,751,72,52,36,53.8,18,11.1,17.1,0;0;0;0;0;0;0;0;0;0;2;3;7;14;27;55;90;149;199;222;223;217;174;161;148;134;118;112;94;80;61;47;39;29;20;16;16;14;12;13;11;12;9;9;7;8;6;6;5;5;4;3;2;2;1;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;,24.5,12,15.8,42,21.6,31.8,69,44,50,12,5,10.79,25,21,15.9,20.12,Standard,0,0,0.01,1,0,0,0.2,6.8,1.2,0.9,99,0,10.2,0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;6;20;44;80;128;167;203;217;223;215;202;185;159;133;115;103;93;80;69;57;53;47;41;32;28;25;22;21;18;17;15;16;16;17;17;18;16;16;15;15;14;12;12;12;12;10;8;6;5;6;4;4;3;3;3;2;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;,3.2,1.2,7.9,99,0,87.4,0.8,0.3,0.2,99,0,2.4,000;000;096;049;053,15,3,9.0,C57BL6,Cre+,TMX,f,2021-10-18T00:00:00.000000000,2021-12-14T00:00:00.000000000,2022-03-07T00:00:00.000000000,8.142857142857142,20.0,11.857142857142858
90,MICROS60,V2.8 ,19-01-22 18:45,BLOOD,GUEZGUEZ,1223,,AUTOSID091,mouse,0;0;0;7;22;36;52;65;78;90;102;114;123;124;118;110;100;92;84;75;68;58;51;45;40;35;31;28;24;20;19;17;14;12;11;9;8;7;6;5;4;4;3;3;2;2;2;1;2;2;2;2;1;1;1;2;2;2;1;2;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;3;4;4;5;6;6;7;8;9;10;11;12;13;14;16;17;19;21;24;28;31;34;39;44;49;54;61;68;75;80;88;97;104;112;122;132;140;150;159;171;183;193;205;210;215;218;220;222;223;220;217;214;0;,7.3,4.6,5.1,600,140,994,72,52,36,51.8,18,11.1,16.4,0;0;0;0;0;0;0;0;0;0;1;3;7;17;39;82;128;186;223;220;196;168;143;132;120;110;95;79;63;47;32;28;19;15;13;11;12;12;10;11;11;9;8;7;5;6;3;3;2;2;2;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;,24.5,12,14.9,42,21.6,31.7,69,44,47,12,5,11.0,25,21,15.1,20.08,Standard,0,0,0.02,1,0,0,0.6,6.8,1.2,0.5,99,0,11.5,0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;7;24;49;86;130;176;211;223;221;199;180;155;142;123;107;94;84;76;63;51;42;38;30;30;28;26;24;21;21;23;19;19;21;21;17;15;15;15;13;11;11;13;11;9;7;9;9;9;7;7;7;5;5;3;3;3;3;3;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;,3.2,1.2,3.3,99,0,85.8,0.8,0.3,0.1,99,0,2.7,000;000;096;049;053,15,3,3.9,C57BL6,Cre-,TMX,m,2021-10-06T00:00:00.000000000,2021-12-14T00:00:00.000000000,2022-03-07T00:00:00.000000000,9.857142857142858,21.714285714285715,11.857142857142858
91,MICROS60,V2.8 ,19-01-22 18:46,BLOOD,GUEZGUEZ,1236,,AUTOSID092,mouse,0;0;1;9;22;35;46;59;71;82;92;100;106;106;99;92;84;76;68;60;53;47;42;36;32;27;24;22;18;16;14;12;10;9;7;6;5;4;3;3;2;3;2;2;2;2;2;2;2;2;2;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;2;2;2;2;2;2;3;3;4;4;5;5;7;8;9;9;10;11;13;14;15;16;18;20;21;24;26;28;31;35;39;43;50;54;60;66;73;79;84;92;99;106;111;120;130;140;149;161;172;182;192;199;208;213;217;219;223;222;0;,7.3,4.6,5.0,600,140,921,72,52,36,52.9,18,11.1,16.8,0;0;0;0;0;0;0;0;0;0;1;3;7;16;36;72;119;181;212;223;195;167;143;132;123;112;100;88;67;56;43;33;23;19;16;14;14;11;11;11;9;9;9;6;6;5;4;3;3;2;2;2;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;,24.5,12,15.1,42,21.6,31.7,69,44,48,12,5,11.09,25,21,15.4,20.1,Standard,0,0,0.02,1,0,0,0.8,6.8,1.2,0.4,99,0,6.7,0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;17;39;69;112;159;199;223;219;209;187;165;149;130;122;110;96;82;67;55;49;43;43;37;37;29;23;19;15;15;13;11;9;7;7;9;9;7;9;9;11;7;5;5;5;3;1;1;3;3;3;3;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;,3.2,1.2,3.3,99,0,90.8,0.8,0.3,0.0,99,0,2.5,000;000;096;049;053,15,3,3.7,C57BL6,Cre+,vehicle,f,2021-10-13T00:00:00.000000000,2021-12-14T00:00:00.000000000,2022-03-07T00:00:00.000000000,8.857142857142858,20.714285714285715,11.857142857142858
92,MICROS60,V2.8 ,19-01-22 18:48,BLOOD,GUEZGUEZ,1235,,AUTOSID093,mouse,0;0;2;7;16;27;38;49;60;70;80;88;97;99;98;93;88;82;76;70;64;59;51;44;39;35;30;25;22;19;17;13;12;11;9;8;7;7;6;6;4;4;3;3;3;2;2;3;3;3;3;3;3;3;3;3;3;3;3;3;2;3;3;3;3;3;4;4;4;4;4;4;6;4;4;4;4;6;6;7;7;7;8;9;12;14;14;17;18;20;23;25;28;30;33;35;41;45;51;54;60;66;75;81;90;98;108;119;128;140;151;164;176;192;207;223;223;223;223;223;223;223;223;223;223;223;223;0;,7.3,4.6,5.5,600,140,501,72,52,36,54.0,18,11.1,16.9,0;0;0;0;0;0;0;0;0;0;1;3;6;13;26;59;99;153;194;223;218;212;182;164;145;134;119;110;85;73;55;48;34;24;18;14;13;14;13;13;12;10;8;9;9;7;6;6;5;3;3;3;2;2;1;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;,24.5,12,15.4,42,21.6,31.2,69,44,49,12,5,10.94,25,21,15.9,20.11,Standard,0,0,0.42,1,0,0,6.0,6.8,1.2,1.6,99,0,21.0,0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;8;15;23;38;63;103;143;182;207;223;212;194;178;178;169;152;130;119;106;90;80;74;73;64;58;53;47;40;40;40;41;37;35;34;33;31;33;30;27;23;24;23;21;20;20;18;15;17;15;18;17;15;11;10;10;10;10;10;10;10;11;8;7;4;4;5;5;4;4;4;5;5;5;7;5;4;4;4;4;2;1;1;1;2;1;1;1;1;1;2;4;4;4;1;1;1;1;2;2;2;1;1;1;2;2;0;,3.2,1.2,5.3,99,0,75.5,0.8,0.3,0.2,99,0,3.5,000;000;096;049;053,15,3,7.1,C57BL6,Cre+,vehicle,f,2021-10-13T00:00:00.000000000,2021-12-14T00:00:00.000000000,2022-03-07T00:00:00.000000000,8.857142857142858,20.714285714285715,11.857142857142858
93,MICROS60,V2.8 ,19-01-22 18:50,BLOOD,GUEZGUEZ,1237,,AUTOSID094,mouse,0;0;2;9;21;37;52;70;82;97;112;125;134;137;134;125;118;106;100;90;79;70;62;55;47;42;37;34;28;25;22;19;17;15;14;12;10;8;7;5;4;3;2;3;2;2;2;2;2;2;2;2;2;2;2;1;1;2;2;2;2;2;2;2;2;3;3;3;3;3;3;4;4;5;4;4;5;5;5;6;6;6;7;7;9;11;11;12;14;16;18;19;20;22;25;27;32;35;38;42;46;53;58;66;70;77;85;91;101;108;115;123;135;145;157;164;177;193;199;207;213;216;218;220;220;223;218;0;,7.3,4.6,5.2,600,140,764,72,52,36,51.4,18,11.1,16.5,0;0;0;0;0;0;0;0;0;0;1;3;6;13;27;57;95;148;190;220;223;203;180;162;149;134;120;106;85;75;58;46;31;25;18;16;15;13;12;12;10;10;9;11;7;6;5;5;4;4;3;2;1;1;1;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;,24.5,12,15.9,42,21.6,32.1,69,44,49,12,5,10.4,25,21,15.9,20.13,Standard,0,0,0.02,1,0,0,0.4,6.8,1.2,0.6,99,0,10.1,0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4;17;44;81;124;168;202;223;223;216;205;200;183;162;132;116;105;95;81;66;57;47;39;36;31;28;22;19;20;23;22;20;14;14;14;14;12;14;14;15;14;14;12;12;11;12;11;9;7;6;4;3;1;1;1;1;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;,3.2,1.2,4.4,99,0,87.6,0.8,0.3,0.1,99,0,2.3,000;000;096;049;053,15,3,5.1,C57BL6,Cre+,vehicle,f,2021-10-13T00:00:00.000000000,2021-12-14T00:00:00.000000000,2022-03-07T00:00:00.000000000,8.857142857142858,20.714285714285715,11.857142857142858
94,MICROS60,V2.8 ,19-01-22 18:51,BLOOD,GUEZGUEZ,1206,,AUTOSID095,mouse,0;0;1;8;21;35;47;62;74;88;98;107;113;115;110;102;95;84;76;66;61;53;48;42;36;32;29;26;23;21;18;16;13;11;9;8;7;5;5;4;4;4;4;3;3;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;2;2;2;2;2;3;3;4;4;4;5;5;6;7;7;8;9;10;11;12;14;15;17;19;22;25;28;31;34;38;43;48;52;58;63;68;73;79;86;92;99;106;114;120;126;136;143;154;161;170;180;190;197;206;213;215;219;220;222;223;220;218;216;0;,7.3,4.6,5.2,600,140,1143,72,52,36,54.5,18,11.1,17.1,0;0;0;0;0;0;0;0;0;0;2;7;14;34;65;114;167;208;223;218;195;175;152;137;122;119;97;77;59;45;32;26;17;14;13;13;12;12;13;11;10;9;8;7;6;5;3;2;3;1;1;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;,24.5,12,14.5,42,21.6,31.4,69,44,46,12,5,11.81,25,21,16.5,20.15,Standard,0,0,0.02,1,0,0,0.5,6.8,1.2,1.1,99,0,15.7,0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;3;8;21;45;79;119;163;205;223;223;205;187;176;168;155;134;116;108;100;96;87;80;71;63;56;50;42;35;35;35;37;35;33;29;27;25;27;24;22;22;19;21;22;27;25;22;22;21;17;12;11;11;9;8;6;4;3;1;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;,3.2,1.2,4.5,99,0,80.8,0.8,0.3,0.1,99,0,3.5,000;000;096;049;053,15,3,5.7,C57BL6,Cre-,TMX,m,2021-09-21T00:00:00.000000000,2021-12-14T00:00:00.000000000,2022-03-07T00:00:00.000000000,12.0,23.857142857142858,11.857142857142858
95,MICROS60,V2.8 ,19-01-22 18:53,BLOOD,GUEZGUEZ,1202,,AUTOSID096,mouse,0;0;1;8;17;29;42;55;68;80;91;102;110;111;109;104;98;89;81;74;67;59;52;47;42;37;32;29;25;22;20;18;15;12;12;10;9;8;7;6;5;4;4;3;3;3;3;3;3;3;2;2;3;3;3;3;3;3;3;3;3;4;3;4;3;3;3;3;3;4;4;5;6;6;6;7;7;8;9;9;11;12;12;15;16;18;20;22;23;26;29;32;36;38;42;46;50;53;59;65;71;77;83;89;97;105;111;120;128;137;145;152;161;170;177;187;201;207;212;214;217;220;222;223;223;220;216;0;,7.3,4.6,5.4,600,140,897,72,52,36,49.6,18,11.1,15.3,0;0;0;0;0;0;0;0;0;0;3;8;15;32;55;99;147;186;221;223;216;193;178;153;141;126;105;88;76;64;47;39;24;23;16;16;12;13;12;11;10;10;10;7;7;7;4;4;4;2;2;2;1;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;,24.5,12,14.6,42,21.6,30.8,69,44,47,12,5,10.5,25,21,17.2,20.12,Standard,0,0,0.03,1,0,0,1.0,6.8,1.2,0.4,99,0,9.4,0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;8;25;47;83;124;171;207;223;218;201;177;158;135;124;102;94;77;68;60;51;45;36;30;23;21;21;19;19;21;21;19;17;17;19;15;12;10;10;10;12;12;10;6;6;6;6;6;4;4;4;4;4;2;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;,3.2,1.2,2.9,99,0,88.2,0.8,0.3,0.0,99,0,2.4,000;000;096;049;053,15,3,3.3,C57BL6,Cre+,vehicle,m,2021-09-21T00:00:00.000000000,2021-12-14T00:00:00.000000000,2022-03-07T00:00:00.000000000,12.0,23.857142857142858,11.857142857142858
96,MICROS60,V2.8 ,19-01-22 18:54,BLOOD,GUEZGUEZ,1204,,AUTOSID097,mouse,0;0;1;4;9;17;25;33;41;46;55;62;67;70;70;67;64;59;55;52;46;41;37;33;29;27;23;22;18;17;15;13;12;10;9;8;6;6;5;5;4;4;3;3;2;2;2;2;2;1;1;1;1;1;1;1;1;1;1;1;2;2;2;2;2;2;2;3;4;4;4;4;5;5;5;6;6;8;8;9;10;11;12;13;16;17;20;22;24;28;32;36;39;44;46;50;55;61;66;71;75;81;86;93;101;107;115;122;130;138;147;155;165;172;181;192;201;210;214;217;219;221;221;223;220;217;213;0;,7.3,4.6,5.6,600,140,793,72,52,36,60.0,18,11.1,18.6,0;0;0;0;0;0;0;0;0;0;3;7;15;36;64;116;160;207;221;223;187;175;149;137;124;114;95;84;65;52;41;33;24;21;18;16;15;16;14;11;10;11;9;8;6;6;6;4;3;3;2;1;1;2;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;,24.5,12,14.5,42,21.6,31.0,69,44,47,12,5,12.8,25,21,16.4,20.14,Standard,0,0,0.02,1,0,0,0.4,6.8,1.2,0.8,99,0,11.4,0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;6;20;46;82;125;161;198;221;223;212;193;178;156;133;120;103;88;74;65;56;48;44;39;35;29;24;19;16;16;16;15;15;15;16;16;17;20;19;16;11;11;10;14;14;15;14;14;11;10;8;7;6;5;2;2;1;1;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;,3.2,1.2,5.1,99,0,86.5,0.8,0.3,0.1,99,0,2.1,000;000;096;049;053,15,3,6.0,C57BL6,Cre+,TMX,m,2021-09-21T00:00:00.000000000,2021-12-14T00:00:00.000000000,2022-03-07T00:00:00.000000000,12.0,23.857142857142858,11.857142857142858
